timestamp,replies,likes,retweets,sentence,row,has_media,hashtags,is_replied,is_reply_to,links,reply_to_users,timestamp_epochs,year,month,day
2017-10-27 19:29:57,moderate,small,small,"""That promise (of a 350-ship Navy) is still there..I am working on that goal"" - @SECNAV76 to @hughhewitt on @MSNBC _IMAGE",1392,True,[],True,False,[],[],1509132597,2017,10,27
2017-10-27 17:56:44,moderate,moderate,moderate,Around the fleet in Friday's #USNavy photos of the day. Info and Download: Top images at _URL … _IMAGE,1393,True,['USNavy'],True,False,['http://www.navy.mil/viewGallery.asp?id=161'],[],1509127004,2017,10,27
2017-10-28 19:30:01,moderate,high,moderate,#USSNimitz first #USNavy aircraft carrier to visit #SriLanka in 32 years - _URL … _IMAGE,1394,True,"['USSNimitz', 'USNavy', 'SriLanka']",True,False,['http://www.navy.mil/submit/display.asp?story_id=103089'],[],1509219001,2017,10,28
2017-10-28 18:56:07,small,moderate,moderate,Around the fleet in Saturday's #USNavy photos of the day. Info and Download: Top images at _URL … … _IMAGE,1395,True,['USNavy'],True,False,['http://www.navy.mil/viewGallery.asp?id=161'],[],1509216967,2017,10,28
2017-10-29 14:42:39,small,moderate,moderate,Around the fleet in Sunday's #USNavy photos of the day. Info and Download: Top images at _URL … _IMAGE,1396,True,['USNavy'],True,False,['http://www.navy.mil/viewGallery.asp?id=161'],[],1509288159,2017,10,29
2017-10-30 19:13:01,small,small,small,MT @FBI: Own your online presence. Understand what info your devices collect and how it’s managed and stored - _URL … _IMAGE,1397,True,[],True,False,['https://www.fbi.gov/news/stories/national-cyber-security-awareness-month-2017'],[],1509390781,2017,10,30
2017-10-30 18:51:02,moderate,moderate,moderate,#USSHarrySTruman Strike Group conducts group sail to prepare for future operations - _URL … _IMAGE,1398,True,['USSHarrySTruman'],True,False,['http://www.navy.mil/submit/display.asp?story_id=103092'],[],1509389462,2017,10,30
2017-10-30 15:17:01,small,small,small,THIS WEEK: @NNSYNews turns 250 - _URL … via @virginianpilot _IMAGE,1399,True,[],False,False,['https://pilotonline.com/news/local/history/ironclad-legacy-norfolk-naval-shipyard-older-than-the-nation-and/article_83a2492e-d871-5e2c-bc92-bb85fa00165b.html'],[],1509376621,2017,10,30
2017-10-30 13:23:33,small,moderate,moderate,"Jennifer and Tasha, we're glad that you're safely back on dry land! _RETWEET …",1400,False,[],True,False,['https://twitter.com/CNNPolitics/status/924966028920213504'],[],1509369813,2017,10,30
2017-11-01 21:39:01,moderate,moderate,moderate,U.S. and coalition forces conduct amphibious assault from #SURFOR ships as part of Exercise #BoldAlligator - _URL … _IMAGE,1401,True,"['SURFOR', 'BoldAlligator']",True,False,['http://www.navy.mil/submit/display.asp?story_id=103139'],[],1509572341,2017,11,1
2017-11-01 17:48:59,moderate,moderate,moderate,#USNavy celebrates 2017 National Native American Heritage Month #OneNavyTeam - _URL … _IMAGE,1402,True,"['USNavy', 'OneNavyTeam']",True,False,['http://www.navy.mil/submit/display.asp?story_id=103147'],[],1509558539,2017,11,1
2017-11-01 14:38:14,high,moderate,high,#BREAKING: #USNavy releases collision report for #USSFitzgerald and #USSJohnSMcCain collisions - _URL … _IMAGE,1403,True,"['BREAKING', 'USNavy', 'USSFitzgerald', 'USSJohnSMcCain']",True,False,['http://www.navy.mil/submit/display.asp?story_id=103130'],[],1509547094,2017,11,1
2017-11-02 23:18:01,small,moderate,small,"#TBT June 1, 2016: Ima Black, wife of #USNavy's MCPON, signs her initials during #DDG119 keel laying, named for her husband Delbert D. Black _IMAGE",1404,True,"['TBT', 'USNavy', 'DDG119']",True,False,[],[],1509664681,2017,11,2
2017-11-02 20:40:54,small,small,small,MT @VirginiaVADA: Gov @TerryMcAuliffe presents Capt. Brown with a proclamation commemorating 250 years for @NNSYNews _IMAGE,1405,True,[],True,False,[],[],1509655254,2017,11,2
2017-11-02 17:02:30,moderate,small,small,LIVE NOW: @CNORichardson briefing comprehensive review following #USSFitzgerald and #USSJohnSMcCain collisions - _URL  _IMAGE,1406,True,"['USSFitzgerald', 'USSJohnSMcCain']",True,False,['http://navylive.dodlive.mil/?p=43694'],[],1509642150,2017,11,2
2017-11-02 16:55:01,small,small,small,LIVE SOON: @CNORichardson briefs comprehensive review following #USSFitzgerald and #USSJohnSMcCain collisions - _URL  _IMAGE,1407,True,"['USSFitzgerald', 'USSJohnSMcCain']",True,False,['http://navylive.dodlive.mil/?p=43694'],[],1509641701,2017,11,2
2017-11-02 16:52:02,small,small,moderate,#BREAKING: #USNavy releases results of Comprehensive Review of Surface Force Incidents - _URL … _IMAGE,1408,True,"['BREAKING', 'USNavy']",True,False,['http://www.navy.mil/submit/display.asp?story_id=103136&utm_source=twitter&utm_medium=social&utm_campaign=AdvInc'],[],1509641522,2017,11,2
2017-11-02 16:39:28,small,small,small,LIVE 1P ET: @CNORichardson briefs comprehensive review following #USSFitzgerald and #USSJohnSMcCain collisions - _URL  _IMAGE,1409,True,"['USSFitzgerald', 'USSJohnSMcCain']",True,False,['http://navylive.dodlive.mil/?p=43694'],[],1509640768,2017,11,2
2017-11-03 22:22:05,small,small,small,@CNORichardson Presents 2017 Stockdale Leadership Awards - _URL … _IMAGE,1410,True,[],True,False,['http://www.navy.mil/submit/display.asp?story_id=103193'],[],1509747725,2017,11,3
2017-11-03 20:47:00,high,moderate,high,#USSHarrySTruman CSG conducts multiple live-fire exercises - _URL … _IMAGE,1411,True,['USSHarrySTruman'],True,False,['http://www.navy.mil/submit/display.asp?story_id=103172'],[],1509742020,2017,11,3
2017-11-03 16:26:56,moderate,moderate,moderate,#USNavy to christen future #USSDelbertDBlack #DDG119 Saturday - _URL … _IMAGE,1412,True,"['USNavy', 'USSDelbertDBlack', 'DDG119']",True,False,['http://www.navy.mil/submit/display.asp?story_id=103173'],[],1509726416,2017,11,3
2017-11-03 06:01:08,moderate,moderate,moderate,Around the fleet in Thursday's #USNavy photos of the day. info and download: _URL … _IMAGE,1413,True,['USNavy'],True,False,['http://www.navy.mil/viewPhoto.asp?utm_source=twitter&utm_medium=social&utm_source=twitter&utm_medium=social&utm_campaign=Ops'],[],1509688868,2017,11,3
2017-11-04 18:10:18,moderate,small,small,@POTUS departed Hawaii today after visiting @PacificCommand & @USSArizona at the start of a 10 day trip to the Indo-Asia-Pacific region. _IMAGE,1414,True,[],True,False,[],[],1509819018,2017,11,4
2017-11-05 17:30:20,moderate,small,moderate,Check out what @USNavy has been doing 24/7 around the globe in defense of our nation. _URL ,1415,False,[],True,False,['https://youtu.be/wKqBbmHSwKE'],[],1509903020,2017,11,5
2017-11-05 17:06:27,moderate,high,moderate,"ICYMI: Ima J. Black christend DDG 119, Nov. 4, named for her late husband, Delbert D. Black, 1st Master Chief Petty Officer of the Navy. _IMAGE",1416,True,[],True,False,[],[],1509901587,2017,11,5
2017-11-05 15:37:46,moderate,moderate,moderate,ICYMI: MT @SECNAV76​ announced @USNavy 's newest Expeditionary Sea Base ship will be named after @USMC #MedalofHonor recipient Miguel Keith. _IMAGE,1417,True,['MedalofHonor'],True,False,[],[],1509896266,2017,11,5
2017-11-06 18:26:10,moderate,moderate,moderate,"MT @USPacificFleet: #Brunei, U.S. deepen security partnerships through CARAT maritime exercise - _URL … _IMAGE",1418,True,['Brunei'],True,False,['http://www.cpf.navy.mil/news.aspx/130222?utm_source=twitter&utm_medium=social&utm_campaign=Ops'],[],1509992770,2017,11,6
2017-11-07 22:46:29,high,high,high,Shift colors!Now underway with #280Characters to give you even more #USNavy protecting and defending America! _IMAGE,1419,True,"['280Characters', 'USNavy']",True,False,[],[],1510094789,2017,11,7
2017-11-07 22:29:05,small,small,small,"MT @DESRON_7: CARAT #Brunei 2017 between #USNavy, @USMC and Royal Brunei Armed Forces Kicks Off! #StrengthThroughPartnerships _IMAGE",1420,True,"['Brunei', 'USNavy', 'StrengthThroughPartnershipspic']",True,False,[],[],1510093745,2017,11,7
2017-11-07 19:18:29,moderate,moderate,moderate,#OTD 1881: The Naval Advisory Board recommends new #USNavy ships be constructed of steel instead of iron - _URL … _IMAGE,1421,True,"['OTD', 'USNavy']",True,False,['http://usnhistory.navylive.dodlive.mil/2014/11/07/embracing-steel-in-1880s-navy-transitions-from-iron-ships/?utm_source=twitter&utm_medium=social&utm_campaign=Hist'],[],1510082309,2017,11,7
2017-11-07 17:57:02,moderate,small,small,MT @USFleetForces: Adm. Davidson talks to Norfolk-based commands about comprehensive review results. Download: _URL … _IMAGE,1422,True,[],True,False,['http://www.public.navy.mil/usff/Documents/USFF-Comprehensive-Review-2017.pdf?utm_source=twitter&utm_medium=social&utm_campaign=AdvInc'],[],1510077422,2017,11,7
2017-11-07 16:17:55,moderate,moderate,moderate,"MT @TheRealCVN71: After a few great days in #Guam, it's time to get back out to sea! _IMAGE",1423,True,['Guam'],True,False,[],[],1510071475,2017,11,7
2017-11-07 14:31:21,small,moderate,moderate,An example of the #USNavy's unique capability to project power when and where we choose. _RETWEET …,1424,False,['USNavy'],True,False,['https://twitter.com/USNINews/status/927610065359695874'],[],1510065081,2017,11,7
2017-11-07 00:13:56,high,high,high,#USSKearsarge returns home after 68 days of humanitarian assistance and disaster relief - _URL … @fema _IMAGE,1425,True,['USSKearsarge'],True,False,['http://www.navy.mil/submit/display.asp?story_id=103220&utm_source=twitter&utm_medium=social&utm_campaign=Ops'],[],1510013636,2017,11,7
2017-11-08 09:33:02,small,moderate,small,MT @USNavyEurope: #USSDonaldCook conducted bilateral training with #Portuguese frigate #NRPCorteReal and Portuguese F-16A fighters Nov. 6 _IMAGE,1426,True,"['USSDonaldCook', 'Portuguese', 'NRPCorteReal']",True,False,[],[],1510133582,2017,11,8
2017-11-08 05:31:01,moderate,moderate,moderate,America's #BlueGreenTeam! MT @MarForEUR_AF: Staying sharp aboard #USSanDiego in the Mediterranean Sea! #ReadyForces _IMAGE,1427,True,"['BlueGreenTeam', 'USSSanDiego', 'ReadyForcespic']",True,False,[],[],1510119061,2017,11,8
2017-11-08 04:16:03,moderate,moderate,moderate,"MT @PacificCommand: Sailors inspect aircraft & perform maintenance aboard #USSTheodoreRoosevelt, ensuring carrier is ready for flight ops _IMAGE",1428,True,['USSTheodoreRoosevelt'],True,False,[],[],1510114563,2017,11,8
2017-11-08 01:45:31,small,moderate,moderate,#USNSComfort welcomes second baby since arriving in #PuertoRico - _URL … @MSCSeaLift _IMAGE,1429,True,"['USNSComfort', 'PuertoRico']",True,False,['http://www.navy.mil/submit/display.asp?story_id=103231&utm_source=twitter&utm_medium=social&utm_campaign=Ops'],[],1510105531,2017,11,8
2017-11-09 21:21:27,moderate,moderate,moderate,"MT @USNHistory: A proud Cherokee American, @USNavy BM1 James E. Williams received the #MedalOfHonor for his bravery in Vietnam. #NeverForget #StandingTogether _IMAGE",1430,True,"['MedalOfHonor', 'NeverForget', 'StandingTogetherpic']",True,False,[],[],1510262487,2017,11,9
2017-11-09 21:16:40,moderate,moderate,moderate,"#TBT to Dec. 11, 2004: #USSJamesEWilliam #DDG95, named after one of our #USNavy’s most decorated enlisted Sailors, commissioned - _URL … _IMAGE",1431,True,"['TBT', 'USSJamesEWilliam', 'DDG95', 'USNavy']",True,False,['https://www.history.navy.mil/research/histories/biographies-list/bios-w/williams-james-e.html?utm_source=twitter&utm_medium=social&utm_campaign=Pers'],[],1510262200,2017,11,9
2017-11-09 16:28:49,small,small,small,LIVE NOW: @FlyNavy VADM Mike Shoemaker ( _URL ) testifies on #USNavy aviation readiness. _URL  _IMAGE,1432,True,['USNavy'],True,False,"['http://go.usa.gov/xnjtv', 'http://go.usa.gov/xnjtw']",[],1510244929,2017,11,9
2017-11-09 15:29:29,small,small,small,LIVE SOON: @FlyNavy VADM Mike Shoemaker ( _URL ) testifies on #USNavy aviation readiness before #HASC Readiness Subcommittee _URL  _IMAGE,1433,True,"['USNavy', 'HASC']",True,False,"['https://go.usa.gov/xnjtv', 'https://go.usa.gov/xnjtw']",[],1510241369,2017,11,9
2017-11-09 14:56:58,moderate,small,small,LIVE 10:30A ET: @FlyNavy VADM Mike Shoemaker ( _URL ) testifies on #USNavy aviation readiness before #HASC Readiness Subcommittee _URL  _IMAGE,1434,True,"['USNavy', 'HASC']",True,False,"['https://go.usa.gov/xnjtv', 'https://go.usa.gov/xnjtw']",[],1510239418,2017,11,9
2017-11-09 12:26:02,small,moderate,moderate,MT @NYCNavy: NOW #USSHueCity makes its approach to Staten Island. #VeteransWeek #NavyInNYC _IMAGE,1435,True,"['USSHueCity', 'VeteransWeek', 'NavyInNYCpic']",True,False,[],[],1510230362,2017,11,9
2017-11-09 05:13:01,moderate,moderate,moderate,"MT @SurfaceWarriors: 1st Independence-class LCS to deploy to Southeast Asia, #USSCoronado's headed home after 14-month deployment _IMAGE",1436,True,['USSCoronado'],True,False,[],[],1510204381,2017,11,9
2017-11-09 02:06:44,high,high,high,Three #USNavy carrier strike force exercise to commence in Western Pacific - _URL … via @US7thFleet _IMAGE,1437,True,['USNavy'],True,False,['http://www.navy.mil/submit/display.asp?story_id=103272&utm_source=twitter&utm_medium=social&utm_campaign=Ops'],[],1510193204,2017,11,9
2017-11-09 00:37:54,moderate,small,small,"MT @DESRON_7: Always training, improving, ready! #USSCoronado conducts firefighting and man overboard drills in Indo-Asia-Pacific _IMAGE",1438,True,['USSCoronado'],True,False,[],[],1510187874,2017,11,9
2017-11-10 21:12:52,small,moderate,small,#USSZephyr completes record-setting 4th Fleet patrol - _URL … _IMAGE,1439,True,['USSZephyr'],True,False,['http://www.navy.mil/submit/display.asp?story_id=103268&utm_source=twitter&utm_medium=social&utm_campaign=Ops'],[],1510348372,2017,11,10
2017-11-10 21:01:24,small,small,small,"Erick, thanks for your service! @adammaytv, thanks for sharing our Sailors' stories of service!",1440,False,[],False,True,[],"[{'screen_name': 'seltzer_jr', 'user_id': '893973083761070081'}]",1510347684,2017,11,10
2017-11-10 13:27:06,high,high,high,"Happy birthday, @USMC!We're proud to serve with you on America's Blue-Green team! #SemperFi _RETWEET …",1441,False,['SemperFihttps'],True,False,['https://twitter.com/USMC/status/928970521085014016'],[],1510320426,2017,11,10
2017-11-10 00:58:00,small,small,small,".@USNINews: @USFleetForces making investments in training, equipment upgrades following collision review _URL …",1442,False,[],True,False,['https://news.usni.org/2017/11/08/fleet-forces-making-investments-training-equipment-upgrades-following-collision-review'],[],1510275480,2017,11,10
2017-11-11 16:25:01,moderate,high,high,"#OTD 1918: Fighting ceases on the 11th hour of the 11th day of the 11th month when an armistice is signed between Germany and the Allied nations, as the end of #WWI.Nov. 1919, President Wilson proclaimed today as the first commemoration of Armistice Day. #VeteransDay _IMAGE",1443,True,"['OTD', 'WWI', 'VeteransDaypic']",True,False,[],[],1510417501,2017,11,11
2017-11-11 15:10:24,high,high,high,".@potus, thank you, Sir! _RETWEET …",1444,False,[],True,False,['https://twitter.com/realDonaldTrump/status/929320777668628480'],[],1510413024,2017,11,11
2017-11-11 15:03:15,small,small,small,How cute!,1445,False,[],False,True,[],"[{'screen_name': 'GabriellaDeLuca', 'user_id': '93554308'}, {'screen_name': 'mpellillo', 'user_id': '897125025920274432'}]",1510412595,2017,11,11
2017-11-11 14:59:02,small,small,small,You can read more about him on @USNHistory's website at _URL …,1446,False,[],True,True,['https://www.history.navy.mil/research/histories/biographies-list/bios-w/williams-james-e.html'],"[{'screen_name': 'billvill', 'user_id': '65626087'}, {'screen_name': 'USNHistory', 'user_id': '37940492'}]",1510412342,2017,11,11
2017-11-11 14:56:01,small,small,small,"One #BlueGreenTeam, one fight!",1447,False,['BlueGreenTeam'],False,True,[],"[{'screen_name': 'FloridaG8orZ', 'user_id': '2890035412'}, {'screen_name': 'USMC', 'user_id': '10126672'}]",1510412161,2017,11,11
2017-11-11 14:53:42,small,small,small,"You've got a good eye!It's a good reminder that we serve on, below and above the seas!",1448,False,[],True,True,[],"[{'screen_name': 'BigJoe570', 'user_id': '3161723614'}, {'screen_name': 'US7thFleet', 'user_id': '25930421'}]",1510412022,2017,11,11
2017-11-11 14:50:17,small,small,small,RT = Re-tweet,1449,False,[],False,True,[],"[{'screen_name': 'realReally_Real', 'user_id': '110523822'}, {'screen_name': 'kharyp', 'user_id': '53503202'}]",1510411817,2017,11,11
2017-11-11 14:47:03,small,small,small,"Well said, Logan. Thanks for your supporting. We appreciate it!",1450,False,[],False,True,[],"[{'screen_name': 'dee_dane', 'user_id': '1884120439'}]",1510411623,2017,11,11
2017-11-11 14:38:01,small,small,small,Not in #NYC for the #NYCVetsParade? No problem!Follow us now on #Snapchat to go behind the scenes with @NycNavy on this #VeteransDay. _IMAGE,1451,True,"['NYC', 'NYCVetsParade', 'Snapchat', 'VeteransDay']",True,False,[],[],1510411081,2017,11,11
2017-11-11 02:47:52,moderate,high,high,#ICYMI: Three #USNavy carrier strike force exercise to commence in Western Pacific - _URL … via @US7thFleet (File photos) _IMAGE,1452,True,"['ICYMI', 'USNavy']",True,False,['http://www.navy.mil/submit/display.asp?story_id=103272&utm_source=twitter&utm_medium=social&utm_campaign=Ops'],[],1510368472,2017,11,11
2017-11-12 23:35:03,moderate,moderate,moderate,#USNavy @USFleetForces Adm. Davidson on #VeteransDay: Importance is quite simple for me personally. Day that we come together to celebrate former service members who've helped defend this nation and to keep us safe. _RETWEET …,1453,False,"['USNavy', 'VeteransDay']",True,False,['https://twitter.com/NFLonFOX/status/929797393817595905'],[],1510529703,2017,11,12
